ade0534e-af16-43e2-b0af-ef3bc05a130f,670,40.73971,-73.92509,2022-10-26 03:11:05.731600 UTC,17.3,0.025820894,dropoff,1
a6907183-bb25-426e-b189-c992f7bd3aac,2971,40.75515,-73.99875,2022-10-26 03:11:14.731600 UTC,69.75,0.023476943,dropoff,1
add5e740-1743-41c5-824f-0e1d9575f84c,734,40.80016,-73.96502,2022-10-26 03:11:18.731600 UTC,13.799999,0.01880109,dropoff,1
a014ede9-d09e-45c3-a3e3-5fc883d63827,147,40.74894,-73.99583,2022-10-26 03:11:28.731600 UTC,8.15,0.055442173,dropoff,1
e6f6bf23-8e14-44dc-9e86-d3e974193dd8,449,40.66863,-73.9989,2022-10-26 03:11:39.731600 UTC,46.8,0.104231626,dropoff,1
7c17e8d1-3f33-40c6-a867-0cb8380c541d,1421,40.77697,-73.94931,2022-10-26 03:11:44.731600 UTC,21.3,0.014989443,dropoff,1
6bb43a77-d6e5-491d-a75b-823de57ae2aa,314,40.78509,-73.94906,2022-10-26 03:05:51.731600 UTC,11,0.035031848,dropoff,1
bebaee6e-c749-46f2-86a4-788d90883159,560,40.76375,-73.95896,2022-10-26 03:06:23.731600 UTC,16,0.028571429,dropoff,1
6ffd227e-d42a-4b5e-b96b-422091e1fece,1487,40.76985,-73.87939,2022-10-26 03:06:27.731600 UTC,28.3,0.019031607,dropoff,1
cc3ef3d6-a0b5-43f4-9fc1-079739fb2661,448,40.72848,-73.98739,2022-10-26 03:06:27.731600 UTC,15.95,0.035602678,dropoff,1
32a1ddfe-6a3b-436e-acb4-a513e446f7c7,382,40.73714,-73.97416,2022-10-26 03:06:37.731600 UTC,17.3,0.045287956,dropoff,1
1bccb1c6-5d1e-4e9d-9ab8-31ff599b8b99,1503,40.75337,-73.99621,2022-10-26 03:06:37.731600 UTC,41.55,0.02764471,dropoff,1
36721215-5949-4b81-8ddf-2a74f206fe2b,1257,40.83564,-73.94554,2022-10-26 03:06:41.731600 UTC,26.8,0.021320604,dropoff,1
d2002c53-05a5-4083-8a2d-693509312326,612,40.78162,-73.95195,2022-10-26 03:06:37.731600 UTC,22.899998,0.0374183,dropoff,1
2753b4c9-7fe8-45c5-85fe-9263827babea,386,40.75997,-73.99622,2022-10-26 03:06:39.731600 UTC,14.119999,0.03658031,dropoff,1
2ece97b4-0d06-4ba7-8a78-fc042c2138af,173,40.75618,-73.98936,2022-10-26 03:07:04.731600 UTC,6.8000007,0.03930636,dropoff,1
14cb3541-9b35-4b2d-84be-5061e7f478f6,480,40.76927,-73.95494,2022-10-26 03:07:05.731600 UTC,15.349999,0.031979166,dropoff,1
a1e71335-ae0a-4901-8ace-7cdd89c91fac,762,40.81328,-73.94507,2022-10-26 03:07:08.731600 UTC,17.3,0.022703411,dropoff,1
794c39a5-abcf-4210-aa48-696c1f9de4c5,807,40.73475,-73.98613,2022-10-26 03:07:14.731600 UTC,21.3,0.02639405,dropoff,1
ec7c6a39-5b7c-451a-97d0-bb42f8e192c9,650,40.81985,-73.95445,2022-10-26 03:07:15.731600 UTC,14.4,0.022153845,dropoff,1
201b30ed-c416-4a92-9df2-267c4795eef7,486,40.77431,-73.98716,2022-10-26 03:07:15.731600 UTC,15.999999,0.03292181,dropoff,1
f728f083-ef3f-4f35-9cc8-8a55523dbf91,332,40.79942,-73.95339,2022-10-26 03:07:19.731600 UTC,11.75,0.035391565,dropoff,1
89c7f967-b55b-47dd-8fda-2736f2a35dcc,2214,40.60805,-73.97679,2022-10-26 03:07:49.731600 UTC,48.95,0.022109305,dropoff,1
22ca1a04-1416-475f-9ea1-127cb624fcb4,665,40.74426,-73.99809,2022-10-26 03:07:58.731600 UTC,17.4,0.026165413,dropoff,1
b6be1332-bf26-4b0e-bbd5-a0686745525f,447,40.76644,-73.95275,2022-10-26 03:07:55.731600 UTC,13.999999,0.03131991,dropoff,1
f6dc8f0a-cae2-4f70-954f-989be52bbc52,858,40.75666,-74.00405,2022-10-26 03:08:20.731600 UTC,25.4,0.029603729,dropoff,1
75d9fd88-0137-43de-a770-9ee4071f1f62,437,40.77497,-73.98869,2022-10-26 03:08:25.731600 UTC,18.35,0.041990846,dropoff,1
d6efe4d0-27f6-4278-99fc-0c9b1c8137ea,647,40.69331,-73.9994,2022-10-26 03:08:35.731600 UTC,14.800001,0.022874808,dropoff,1
a7277571-8dbf-4646-860d-5b7afb6be7eb,1679,40.77065,-73.98816,2022-10-26 03:08:38.731600 UTC,32.3,0.019237641,dropoff,1
c02dad9c-e18e-42dd-ad54-64943adc0d6c,763,40.74087,-73.98374,2022-10-26 03:08:56.731600 UTC,17.15,0.022477064,dropoff,1
5d6c26b5-47cc-47dd-acf8-ea96955b3ed9,1323,40.67081,-73.97217,2022-10-26 03:09:58.731600 UTC,41.42,0.031307634,dropoff,1
a4c6777c-fefd-4aa5-8f1a-59945cd23de5,811,40.78732,-73.82933,2022-10-26 03:09:27.731600 UTC,17.8,0.02194821,dropoff,1
9d561748-4575-4a4c-885e-ccd427e12452,502,40.76506,-73.99076,2022-10-26 03:09:39.731600 UTC,15.799999,0.031474102,dropoff,1
8879cdf7-aa1b-4ef1-8154-d44937485788,1499,40.73294,-73.98744,2022-10-26 03:09:40.731600 UTC,35.76,0.023855902,dropoff,1
436c1abb-11d1-4530-874c-f93924fa00f0,62,40.75561,-73.9231,2022-10-26 03:10:16.041330 UTC,3.182301,0.051327437,enroute,1
ff0096c2-1617-4ae5-8bec-a6585cb78cd3,146,40.75282,-73.99496,2022-10-26 03:10:17.152980 UTC,5.784906,0.039622642,enroute,1
ec43897a-fcce-454c-9651-dce9be97a06c,175,40.75241,-73.96728,2022-10-26 03:10:21.604840 UTC,4.5070424,0.025754528,enroute,1
5a09602c-01e2-4b20-8a5e-ac0c19a0e1bd,2666,40.74587,-73.98644,2022-10-26 03:10:27.027470 UTC,66.82399,0.025065264,enroute,1
fbafad5c-9d26-4932-8f60-404f8a80679c,294,40.783,-73.95206,2022-10-26 03:10:31.793910 UTC,9.858161,0.03353116,enroute,1
1df21713-bebe-4890-b5a9-6e3f608ad903,884,40.70697,-73.81859,2022-10-26 03:10:33.536480 UTC,20.333902,0.023002151,enroute,1
816133a1-57fa-48b5-a7d7-02ee53df7629,847,40.70301,-73.81653,2022-10-26 03:10:34.483180 UTC,17.796831,0.021011608,enroute,1
2893dd4f-4ae1-4802-80a1-daa50ba13b18,353,40.74739,-73.96854,2022-10-26 03:10:38.793000 UTC,5.8044457,0.01644319,enroute,1
f9b5b6b0-5e9f-40ed-b3ab-7c08bdb2375f,1050,40.71953,-73.82618,2022-10-26 03:10:43.507200 UTC,38.20719,0.0363878,enroute,1
d6aa11e9-15e2-4868-8bfc-5512268ec6e5,335,40.74128,-73.95137,2022-10-26 03:10:47.215030 UTC,13.798343,0.041189082,enroute,1
5840ea23-2f36-4564-8d6a-7d360dd55a88,418,40.77744,-73.96131,2022-10-26 03:10:51.967110 UTC,10.828623,0.025905797,enroute,1
90c4f61d-e39a-478b-9334-5d696a79afcc,388,40.72578,-73.97226,2022-10-26 03:10:56.264310 UTC,9.992108,0.025752855,enroute,1
06290584-5679-46e0-a539-1b08a40eacd1,89,40.77017,-73.87998,2022-10-26 03:11:01.794400 UTC,2.4924245,0.02800477,enroute,1
358e30d4-f17d-41f3-93f8-6c7f4a57340f,1004,40.65193,-73.86551,2022-10-26 03:11:02.632260 UTC,14.648161,0.014589801,enroute,1
ebdce039-0914-4060-bde2-649bfa96fdfc,97,40.75256,-73.98652,2022-10-26 03:11:16.469860 UTC,3.3526845,0.034563757,enroute,1
f116c8e4-2ca3-4543-82b6-249a387c3d1f,24,40.7454,-74.00584,2022-10-26 03:11:18.257780 UTC,1.2149625,0.05062344,enroute,1
9c96d70c-02b9-475e-a1cd-d6377536c6a1,318,40.75364,-73.94709,2022-10-26 03:11:26.256970 UTC,9.4925375,0.029850746,enroute,1
e90d78c9-c7cb-42c0-a0c4-6f2ed4de4dce,362,40.72286,-73.9742,2022-10-26 03:11:35.539680 UTC,6.6305723,0.018316498,enroute,1
6438401e-24a5-43f4-8d46-94780aab359f,8,40.78609,-73.97728,2022-10-26 03:11:41.932100 UTC,0.23558897,0.029448621,enroute,1
1db05c61-5203-4fcb-a1f9-d96a9eadbb23,1297,40.74386,-73.83773,2022-10-26 03:11:45.091640 UTC,25.92662,0.019989684,enroute,1
541ade9a-79b8-4a15-b7dc-bfde51762bc4,1834,40.59999,-73.91176,2022-10-26 03:11:52.705320 UTC,37.818947,0.020621018,enroute,1
ba140048-4413-49d5-b384-ee4d03a1ac64,54,40.75094,-73.99641,2022-10-26 03:11:54.066060 UTC,1.304392,0.024155406,enroute,1
e2ba7143-9c94-43ca-8a62-a0a3bb4b1858,1060,40.73975,-73.94227,2022-10-26 03:11:54.871910 UTC,19.688326,0.018573893,enroute,1
3756a0d0-ee8e-4301-9758-79c6759d7634,322,40.69651,-73.98073,2022-10-26 03:11:55.257610 UTC,8.548555,0.02654831,enroute,1
7c902230-cb75-4b26-b127-ffac92a5b1ed,357,40.70041,-73.98692,2022-10-26 03:11:55.429920 UTC,10.836312,0.030353816,enroute,1
e4018c23-9b25-45ff-801d-7fc9148731dd,246,40.76497,-73.89484,2022-10-26 03:11:55.698780 UTC,6.1178703,0.024869392,enroute,1
f2c56c57-372a-4f79-931d-d1cfe1472770,1987,40.72613,-73.90303,2022-10-26 03:11:59.771670 UTC,42.90448,0.021592591,enroute,1
09ba2a68-d042-4103-8b6c-5ef428b18753,761,40.7949,-73.92139,2022-10-26 03:12:01.572930 UTC,19.07144,0.025061024,enroute,1
2ae266ea-0a54-4c75-bf31-118835fba82e,1093,40.65684,-73.85754,2022-10-26 03:12:03.463160 UTC,13.83921,0.012661674,enroute,1
a9a4e266-574a-4076-9e68-b3af2f8ade9e,214,40.73974,-73.9853,2022-10-26 03:12:16.279220 UTC,5.222619,0.024404762,enroute,1
6d8c5e30-ca33-4f8e-97e9-1b20d766355c,145,40.76985,-73.94821,2022-10-26 03:12:30.938120 UTC,3.152174,0.02173913,enroute,1
af133500-2674-4501-9239-6f70cbcc186b,321,40.72819,-74.00539,2022-10-26 03:12:45.086690 UTC,10.853655,0.03381201,enroute,1
8e1e8ff5-128d-4c49-8561-ee9868ae5803,334,40.74695,-73.97726,2022-10-26 03:12:45.828890 UTC,10.057288,0.03011164,enroute,1
caf609e0-6819-4442-8923-f1baf55bc166,353,40.76849,-73.98705,2022-10-26 03:12:52.266930 UTC,11.280653,0.031956524,enroute,1
4bbe8346-1e42-4309-9af7-0f4031c6269c,992,40.7387,-73.93982,2022-10-26 03:13:12.090140 UTC,22.118544,0.022296919,enroute,1
8bd18b7d-90fc-4340-ac22-6201c53d1570,333,40.76856,-73.90636,2022-10-26 03:13:16.199230 UTC,8.120775,0.024386711,enroute,1
8d76f066-16fa-45fa-a4cd-5a0af0b4fa82,1253,40.73299,-73.84344,2022-10-26 03:13:16.966730 UTC,26.307207,0.020995377,enroute,1
c89b56b3-52da-4ddd-94b2-97645e63f4e1,539,40.66651,-73.81356,2022-10-26 03:05:46.316570 UTC,12.405556,0.023015874,enroute,1
75828de1-d9e4-46ca-8927-ceba2b72b889,297,40.66503,-73.99686,2022-10-26 03:05:59.299020 UTC,9.427248,0.031741574,enroute,1
7b5b857f-fbaf-4ed1-a004-ce2c6d5c6765,214,40.71429,-74.00622,2022-10-26 03:05:43.925720 UTC,5.8535295,0.027352942,enroute,1
55c5fd31-64a6-4eb1-b648-3c7a8c8e0aac,112,40.73604,-73.99589,2022-10-26 03:05:58.010670 UTC,5.4046516,0.048255816,enroute,1
